1.850000000000000000e+02,1.942597428889151351e-02,2.507458934019279190e-02
1.860000000000000000e+02,3.449917292642861594e-02,1.668490803177930665e-02
1.870000000000000000e+02,4.957237156396571837e-02,8.295226723365814459e-03
1.880000000000000000e+02,5.694361448301582529e-02,1.498254567589869498e-03
1.890000000000000000e+02,5.661290244495342100e-02,-3.706008423590201762e-03
1.900000000000000000e+02,4.858023864469592640e-02,-7.317562233213101286e-03
1.910000000000000000e+02,3.738464369349972505e-02,-9.336406851533914780e-03
1.920000000000000000e+02,2.756514450529830296e-02,-9.762542285391632990e-03
1.930000000000000000e+02,1.912175123313095831e-02,-8.595968582125489144e-03
1.940000000000000000e+02,1.205446550957407770e-02,-6.659389100669324373e-03
1.950000000000000000e+02,6.363287629141918707e-03,-4.876990839159114043e-03
1.960000000000000000e+02,2.048217055346010940e-03,-3.350257532934849611e-03
1.970000000000000000e+02,-8.907480448185384377e-04,-2.079189256454746278e-03
1.980000000000000000e+02,-2.453613412859896332e-03,-1.063786033092299025e-03
1.990000000000000000e+02,-2.640421539265971288e-03,-3.040478678341690540e-04
2.000000000000000000e+02,-2.180031930938287205e-03,2.000252495570415594e-04
2.010000000000000000e+02,-1.801277270731005973e-03,4.484333623022098607e-04
2.020000000000000000e+02,-1.504172909346863235e-03,4.411769310923928486e-04
2.030000000000000000e+02,-1.288725236493581125e-03,3.096534197658351128e-04
2.040000000000000000e+02,-1.154938157314011312e-03,1.852599182527180674e-04
2.050000000000000000e+02,-1.102814475149224791e-03,6.799649448009660298e-05
2.060000000000000000e+02,-1.132356410893587545e-03,-4.213683194754110864e-05
2.070000000000000000e+02,-1.243565877185354813e-03,-1.451400580386692850e-04
2.080000000000000000e+02,-1.436444711334009970e-03,-2.410131939576578956e-04
2.090000000000000000e+02,-1.710994949488616823e-03,-3.297562712417905894e-04
2.100000000000000000e+02,-2.067219218825260777e-03,-4.113693907886450669e-04
2.110000000000000000e+02,-2.505121524125664655e-03,-4.912516746499481606e-04
2.120000000000000000e+02,-3.024709723558439284e-03,-5.748044549026825201e-04
2.130000000000000000e+02,-3.626014676578688794e-03,-6.620300929808746026e-04
2.140000000000000000e+02,-4.316681694727588121e-03,-7.529286858410528258e-04
2.150000000000000000e+02,-5.104339232132503595e-03,-8.475002666197060767e-04
2.160000000000000000e+02,-5.988998347039352702e-03,-9.457448479139919390e-04
2.170000000000000000e+02,-6.970662497611198639e-03,-1.047662430547392862e-03
2.180000000000000000e+02,-8.049333186053988717e-03,-1.153253003897601343e-03
2.190000000000000000e+02,-9.225011052703225439e-03,-1.262516538097919723e-03
2.200000000000000000e+02,-1.049769618838473743e-02,-1.375452942846693179e-03
2.210000000000000000e+02,-1.186738817388438560e-02,-1.483831567578227815e-03
