2.000000000000000000e+02,-5.113591200852847171e-03,8.575957941801694946e-04
2.010000000000000000e+02,-4.367283124871311657e-03,7.906706280831313390e-04
2.020000000000000000e+02,-3.620975048889775710e-03,7.237454619860931833e-04
2.030000000000000000e+02,-2.937306510815097457e-03,6.571742906032023704e-04
2.040000000000000000e+02,-2.316277408867804463e-03,5.909571146787505726e-04
2.050000000000000000e+02,-1.757887391723138813e-03,5.250939361972760833e-04
2.060000000000000000e+02,-1.262135630303980183e-03,4.595847593076551321e-04
2.070000000000000000e+02,-8.290205513989769076e-04,3.944295913871285184e-04
2.080000000000000000e+02,-4.585394971883908761e-04,3.296284447801285764e-04
2.090000000000000000e+02,-1.506879922231069428e-04,2.651813407041477499e-04
2.100000000000000000e+02,9.454067842109722638e-05,2.010883184053997668e-04
2.110000000000000000e+02,2.771561377685108742e-04,1.373494707900901153e-04
2.120000000000000000e+02,3.971729663895336073e-04,7.396546237743439618e-05
2.130000000000000000e+02,4.546129102037448576e-04,1.397873687546678347e-05
2.140000000000000000e+02,4.495102402242935526e-04,-3.956877360088111294e-05
2.150000000000000000e+02,3.819275667130881367e-04,-8.667695791060968792e-05
2.160000000000000000e+02,2.520122726598017179e-04,-1.273457807002007836e-04
2.170000000000000000e+02,6.131790806119628704e-05,-1.615752282830363381e-04
2.180000000000000000e+02,-1.590465739066758530e-04,-1.893652973465313359e-04
2.190000000000000000e+02,-3.792974749238763326e-04,-2.107159929786663510e-04
2.200000000000000000e+02,-5.992702205982772213e-04,-2.256273317258954234e-04
2.210000000000000000e+02,-8.188990342482528823e-04,-2.340993561646810908e-04
2.220000000000000000e+02,-1.038146660380054450e-03,-2.361322112713200002e-04
2.230000000000000000e+02,-1.256989446091153406e-03,-2.346722787442197418e-04
2.240000000000000000e+02,-1.475409823479481228e-03,-2.326661815669375626e-04
2.250000000000000000e+02,-1.693393436728591510e-03,-2.301143384790604667e-04
2.260000000000000000e+02,-1.910927435739368831e-03,-2.270168397820944461e-04
2.270000000000000000e+02,-2.127998542647525308e-03,-2.233737281577870954e-04
2.280000000000000000e+02,-2.344591681497457895e-03,-2.191850293364041788e-04
2.290000000000000000e+02,-2.560687684551283573e-03,-2.144507609628192415e-04
2.300000000000000000e+02,-2.776256515191652310e-03,-2.091709368374136669e-04
2.310000000000000000e+02,-2.991234586928393641e-03,-2.033455691517952585e-04
2.320000000000000000e+02,-3.204403318762965875e-03,-1.969746701858650980e-04
2.330000000000000000e+02,-3.410445205735562497e-03,-1.900582542847612996e-04
2.340000000000000000e+02,-3.605174107903646140e-03,-1.825963396815301213e-04
2.350000000000000000e+02,-3.788532961560146881e-03,-1.745889511330358460e-04
2.360000000000000000e+02,-3.960499781849480261e-03,-1.660361252890870960e-04
2.370000000000000000e+02,-4.121062928780684295e-03,-1.569379195523688526e-04
2.380000000000000000e+02,-4.270215825556851127e-03,-1.472944328661986851e-04
2.390000000000000000e+02,-4.407954501436430091e-03,-1.371058633948841208e-04
2.400000000000000000e+02,-4.534276685979486167e-03,-1.263726182398783478e-04
2.410000000000000000e+02,-4.649181376357543714e-03,-1.150952650522484819e-04
2.420000000000000000e+02,-4.752668605516064196e-03,-1.032742874799311644e-04
2.430000000000000000e+02,-4.844739302662021997e-03,-9.090999758044299530e-05
2.440000000000000000e+02,-4.925395239424451566e-03,-7.800261756656345609e-05
2.450000000000000000e+02,-4.994639160364957794e-03,-6.455234235437962869e-05
2.460000000000000000e+02,-5.052474873296875293e-03,-5.055937608222193895e-05
2.470000000000000000e+02,-5.098907442627433582e-03,-3.602398369387576959e-05
2.480000000000000000e+02,-5.133943747672637531e-03,-2.094668031114114022e-05
2.490000000000000000e+02,-5.157592892380373495e-03,-6.064335951059827818e-06
2.500000000000000000e+02,-5.169866889640315800e-03,6.875827858247599093e-06
2.510000000000000000e+02,-5.170782507575171633e-03,1.686285407735785375e-05
2.520000000000000000e+02,-5.160363076344628812e-03,2.389643052381588363e-05
2.530000000000000000e+02,-5.138642192019237873e-03,2.797646541253943128e-05
2.540000000000000000e+02,-5.105675087795221237e-03,2.910291837035319072e-05
2.550000000000000000e+02,-5.061571046896144906e-03,2.727576943038148509e-05
2.560000000000000000e+02,-5.006805331731122195e-03,2.249500961017196263e-05
2.570000000000000000e+02,-4.958865425378341726e-03,1.476063723663589447e-05
2.580000000000000000e+02,-4.935008268958588316e-03,4.072657382667753104e-06
2.590000000000000000e+02,-4.935451823313632969e-03,-9.568916270087035944e-06
2.600000000000000000e+02,-4.960265914602763476e-03,-2.616405492783103378e-05
2.610000000000000000e+02,-5.009484877446792120e-03,-4.571269794293066199e-05
2.620000000000000000e+02,-5.083127882656402613e-03,-6.821469046486222730e-05
2.630000000000000000e+02,-5.181206967658960605e-03,-9.366932304299986211e-05
2.640000000000000000e+02,-5.303729887330597970e-03,-1.214629940877017330e-04
2.650000000000000000e+02,-5.450701449431689417e-03,-1.509818187858593004e-04
2.660000000000000000e+02,-5.622124627872077292e-03,-1.822245247615712012e-04
2.670000000000000000e+02,-5.818000959999990347e-03,-2.151903711496741230e-04
2.680000000000000000e+02,-6.038330692868694449e-03,-2.498784188794648956e-04
2.690000000000000000e+02,-6.283112809589689977e-03,-2.825079881339552317e-04
2.700000000000000000e+02,-6.552344834001301056e-03,-3.087384324094418820e-04
2.710000000000000000e+02,-6.846022285289310623e-03,-3.280089810246427273e-04
2.720000000000000000e+02,-7.164137126977206636e-03,-3.403193630422351144e-04
2.730000000000000000e+02,-7.506674460651661419e-03,-3.456694970440229650e-04
2.740000000000000000e+02,-7.873599947062092166e-03,-3.440593494609106421e-04
2.750000000000000000e+02,-8.264728695350638879e-03,-3.354889049540103253e-04
2.760000000000000000e+02,-8.643581338999433566e-03,-3.199581581021026058e-04
2.770000000000000000e+02,-8.973793403499321503e-03,-2.974671111196768177e-04
2.780000000000000000e+02,-9.255304866253082074e-03,-2.680157747461360345e-04
2.790000000000000000e+02,-9.488094581325602975e-03,-2.316041724474870902e-04
2.800000000000000000e+02,-9.672152536976242818e-03,-1.882323527111206282e-04
2.810000000000000000e+02,-9.807473144550713992e-03,-1.379004291654696188e-04
2.820000000000000000e+02,-9.894053334807346653e-03,-8.060873868156276064e-05
2.830000000000000000e+02,-9.931891850410155473e-03,-1.635957092108038417e-05
2.840000000000000000e+02,-9.920988888706511535e-03,4.831141238809385304e-05
